timestamp,air_temp,process_temp,rotational_speed,torque,tool_wear,power_kw,temp_diff,torque_speed_ratio,strain_index,wear_rate,anomaly,anomaly_type
2020-01-06 21:14:00,25.35,36.55,1523,44.6,83,7.113,11.2,0.0293,3701.8,0.0098,0,Normal
2020-01-06 21:15:00,25.35,36.55,1557,37.7,86,6.147,11.2,0.0242,3242.2,0.0101,0,Normal
2020-01-06 21:16:00,25.35,36.45,1585,32.2,89,5.345,11.1,0.0203,2865.8,0.0105,0,Normal
2020-01-06 21:17:00,25.35,36.45,1579,33.5,91,5.539,11.1,0.0212,3048.5,0.0107,0,Normal
2020-01-06 21:18:00,25.35,36.55,1354,60.8,96,8.621,11.2,0.0449,5836.8,0.0113,0,Normal
2020-01-06 21:19:00,25.45,36.55,1627,33.4,99,5.691,11.1,0.0205,3306.6,0.0117,0,Normal
2020-01-06 21:20:00,25.25,36.45,1477,35.6,101,5.506,11.2,0.0241,3595.6,0.0119,0,Normal
2020-01-06 21:21:00,25.15,36.25,1595,29.0,103,4.844,11.1,0.0182,2987.0,0.0121,0,Normal
2020-01-06 21:22:00,25.25,36.35,1520,38.1,106,6.065,11.1,0.0251,4038.6,0.0125,0,Normal
2020-01-06 21:23:00,25.15,36.25,1618,31.5,108,5.337,11.1,0.0195,3402.0,0.0127,0,Normal
2020-01-06 21:24:00,25.25,36.35,1397,50.3,110,7.359,11.1,0.036,5533.0,0.013,0,Normal
2020-01-06 21:25:00,25.25,36.35,1450,47.9,112,7.273,11.1,0.033,5364.8,0.0132,0,Normal
2020-01-06 21:26:00,25.35,36.35,1501,40.2,114,6.319,11.0,0.0268,4582.8,0.0134,0,Normal
2020-01-06 21:27:00,25.25,36.25,1392,50.1,117,7.303,11.0,0.036,5861.7,0.0138,0,Normal
2020-01-06 21:28:00,25.25,36.25,1385,43.2,119,6.266,11.0,0.0312,5140.8,0.014,0,Normal
2020-01-06 21:29:00,25.25,36.25,1461,46.3,121,7.084,11.0,0.0317,5602.3,0.0143,0,Normal
2020-01-06 21:30:00,25.35,36.45,1364,58.7,123,8.385,11.1,0.043,7220.1,0.0145,0,Normal
2020-01-06 21:31:00,25.35,36.35,1579,38.6,126,6.383,11.0,0.0244,4863.6,0.0148,0,Normal
2020-01-06 21:32:00,25.25,36.35,1514,38.8,128,6.152,11.1,0.0256,4966.4,0.0151,0,Normal
2020-01-06 21:33:00,25.15,36.35,1560,36.9,131,6.028,11.2,0.0237,4833.9,0.0154,0,Normal
2020-01-06 21:34:00,25.15,36.35,1542,36.7,134,5.926,11.2,0.0238,4917.8,0.0158,0,Normal
2020-01-06 21:35:00,25.15,36.25,1668,27.1,136,4.734,11.1,0.0162,3685.6,0.016,0,Normal
2020-01-06 21:36:00,25.15,36.25,1816,22.6,138,4.298,11.1,0.0124,3118.8,0.0162,0,Normal
2020-01-06 21:37:00,25.15,36.25,1509,34.2,141,5.404,11.1,0.0227,4822.2,0.0166,0,Normal
2020-01-06 21:38:00,25.25,36.45,1479,37.8,144,5.854,11.2,0.0256,5443.2,0.0169,0,Normal
2020-01-06 21:39:00,25.25,36.45,1655,30.2,146,5.234,11.2,0.0182,4409.2,0.0172,0,Normal
2020-01-06 21:40:00,25.15,36.35,1711,30.3,148,5.429,11.2,0.0177,4484.4,0.0174,0,Normal
2020-01-06 21:41:00,25.25,36.55,1581,34.6,150,5.728,11.3,0.0219,5190.0,0.0176,0,Normal
2020-01-06 21:42:00,25.45,36.65,1279,55.9,152,7.487,11.2,0.0437,8496.8,0.0179,0,Normal
2020-01-06 21:43:00,25.35,36.65,1468,40.9,157,6.287,11.3,0.0279,6421.3,0.0185,0,Normal
2020-01-06 21:44:00,25.25,36.55,1419,41.3,159,6.137,11.3,0.0291,6566.7,0.0187,0,Normal
2020-01-06 21:45:00,25.25,36.55,1530,38.6,161,6.185,11.3,0.0252,6214.6,0.0189,0,Normal
2020-01-06 21:46:00,25.25,36.45,1710,27.3,163,4.889,11.2,0.016,4449.9,0.0192,1,Random_Failure
2020-01-06 21:47:00,25.25,36.55,1518,39.8,165,6.327,11.3,0.0262,6567.0,0.0194,0,Normal
2020-01-06 21:48:00,25.25,36.55,1679,33.3,167,5.855,11.3,0.0198,5561.1,0.0196,0,Normal
2020-01-06 21:49:00,25.25,36.55,1870,22.5,170,4.406,11.3,0.012,3825.0,0.02,0,Normal
2020-01-06 21:50:00,25.15,36.55,1484,44.3,173,6.884,11.4,0.0299,7663.9,0.0203,0,Normal
2020-01-06 21:51:00,25.25,36.55,1457,44.2,175,6.744,11.3,0.0303,7735.0,0.0206,0,Normal
2020-01-06 21:52:00,25.15,36.45,1546,36.2,177,5.861,11.3,0.0234,6407.4,0.0208,0,Normal
2020-01-06 21:53:00,25.05,36.35,1478,36.5,182,5.649,11.3,0.0247,6643.0,0.0214,0,Normal
2020-01-06 21:54:00,25.05,36.25,1447,47.1,185,7.137,11.2,0.0326,8713.5,0.0217,0,Normal
2020-01-06 21:55:00,25.05,36.25,1443,45.4,187,6.86,11.2,0.0315,8489.8,0.022,0,Normal
2020-01-06 21:56:00,25.15,36.45,1527,30.9,189,4.941,11.3,0.0202,5840.1,0.0222,0,Normal
2020-01-06 21:57:00,25.15,36.45,1469,54.8,191,8.43,11.3,0.0373,10466.8,0.0224,0,Normal
2020-01-06 21:58:00,25.15,36.45,1681,27.1,194,4.771,11.3,0.0161,5257.4,0.0228,0,Normal
2020-01-06 21:59:00,25.15,36.45,1420,44.1,197,6.558,11.3,0.0311,8687.7,0.0231,0,Normal
2020-01-06 22:00:00,25.15,36.35,1543,49.9,199,8.063,11.2,0.0323,9930.1,0.0234,0,Normal
2020-01-06 22:01:00,25.25,36.35,1376,50.4,202,7.262,11.1,0.0366,10180.8,0.0237,0,Normal
2020-01-06 22:02:00,25.15,36.25,1631,29.8,0,5.09,11.1,0.0183,0.0,0.0,0,Normal
2020-01-06 22:03:00,25.15,36.15,1529,41.7,5,6.677,11.0,0.0273,208.5,0.0006,0,Normal
2020-01-06 22:04:00,25.15,36.25,1468,46.2,10,7.102,11.1,0.0315,462.0,0.0012,0,Normal
2020-01-06 22:05:00,25.15,36.25,1378,52.3,12,7.547,11.1,0.038,627.6,0.0014,0,Normal
2020-01-06 22:06:00,25.15,36.15,1401,51.9,14,7.614,11.0,0.037,726.6,0.0016,0,Normal
2020-01-06 22:07:00,25.25,36.15,1531,37.4,16,5.996,10.9,0.0244,598.4,0.0019,0,Normal
2020-01-06 22:08:00,25.25,36.15,1512,35.8,18,5.668,10.9,0.0237,644.4,0.0021,0,Normal
2020-01-06 22:09:00,25.35,36.25,1522,47.4,20,7.555,10.9,0.0311,948.0,0.0023,0,Normal
2020-01-06 22:10:00,25.35,36.15,1615,31.8,23,5.378,10.8,0.0197,731.4,0.0027,0,Normal
2020-01-06 22:11:00,25.45,36.15,1449,46.5,26,7.056,10.7,0.0321,1209.0,0.003,0,Normal
2020-01-06 22:12:00,25.45,36.25,1315,55.5,28,7.643,10.8,0.0422,1554.0,0.0033,0,Normal
2020-01-06 22:13:00,25.45,36.25,1465,41.1,30,6.305,10.8,0.0281,1233.0,0.0035,0,Normal
2020-01-06 22:14:00,25.45,36.35,1404,43.3,33,6.366,10.9,0.0308,1428.9,0.0039,0,Normal
2020-01-06 22:15:00,25.45,36.35,1547,44.8,36,7.258,10.9,0.029,1612.8,0.0042,0,Normal
2020-01-06 22:16:00,25.45,36.35,1426,45.4,38,6.78,10.9,0.0318,1725.2,0.0045,0,Normal
2020-01-06 22:17:00,25.45,36.35,1730,30.2,41,5.471,10.9,0.0175,1238.2,0.0048,0,Normal
2020-01-06 22:18:00,25.35,36.25,1548,37.7,43,6.111,10.9,0.0244,1621.1,0.005,0,Normal
2020-01-06 22:19:00,25.35,36.25,1517,40.2,45,6.386,10.9,0.0265,1809.0,0.0053,0,Normal
2020-01-06 22:20:00,25.45,36.35,1687,29.3,47,5.176,10.9,0.0174,1377.1,0.0055,0,Normal
2020-01-06 22:21:00,25.35,36.35,1738,25.2,49,4.586,11.0,0.0145,1234.8,0.0057,0,Normal
2020-01-06 22:22:00,25.25,36.25,1512,35.3,51,5.589,11.0,0.0233,1800.3,0.006,0,Normal
2020-01-06 22:23:00,25.35,36.25,1365,48.7,56,6.961,10.9,0.0357,2727.2,0.0066,0,Normal
2020-01-06 22:24:00,25.35,36.25,2011,21.0,59,4.422,10.9,0.0104,1239.0,0.0069,0,Normal
2020-01-06 22:25:00,25.25,36.15,1806,27.6,64,5.22,10.9,0.0153,1766.4,0.0075,0,Normal
2020-01-06 22:26:00,25.25,36.15,1716,28.4,66,5.103,10.9,0.0166,1874.4,0.0077,0,Normal
2020-01-06 22:27:00,25.25,36.25,1666,24.3,68,4.239,11.0,0.0146,1652.4,0.008,0,Normal
2020-01-06 22:28:00,25.35,36.25,1578,36.3,71,5.998,10.9,0.023,2577.3,0.0083,0,Normal
2020-01-06 22:29:00,25.15,36.15,1558,37.2,73,6.069,11.0,0.0239,2715.6,0.0085,0,Normal
2020-01-06 22:30:00,25.15,36.05,1456,45.5,75,6.937,10.9,0.0312,3412.5,0.0088,0,Normal
2020-01-06 22:31:00,25.05,35.95,1457,49.0,77,7.476,10.9,0.0336,3773.0,0.009,0,Normal
2020-01-06 22:32:00,25.05,35.95,1467,44.5,80,6.836,10.9,0.0303,3560.0,0.0094,0,Normal
2020-01-06 22:33:00,24.95,35.85,1661,38.2,82,6.644,10.9,0.023,3132.4,0.0096,0,Normal
2020-01-06 22:34:00,24.95,35.85,1592,33.9,85,5.652,10.9,0.0213,2881.5,0.0099,0,Normal
2020-01-06 22:35:00,25.05,35.85,1596,37.2,87,6.217,10.8,0.0233,3236.4,0.0102,0,Normal
2020-01-06 22:36:00,25.05,35.85,1489,40.6,89,6.331,10.8,0.0273,3613.4,0.0104,0,Normal
2020-01-06 22:37:00,25.15,35.85,1471,48.3,91,7.44,10.7,0.0328,4395.3,0.0106,0,Normal
2020-01-06 22:38:00,25.15,35.85,1505,41.3,93,6.509,10.7,0.0274,3840.9,0.0109,0,Normal
2020-01-06 22:39:00,25.15,35.85,1519,40.0,96,6.363,10.7,0.0263,3840.0,0.0112,0,Normal
2020-01-06 22:40:00,25.15,35.85,1408,45.4,98,6.694,10.7,0.0322,4449.2,0.0114,0,Normal
2020-01-06 22:41:00,25.05,35.75,1332,44.4,100,6.193,10.7,0.0333,4440.0,0.0117,0,Normal
2020-01-06 22:42:00,24.95,35.75,1351,52.4,102,7.413,10.8,0.0388,5344.8,0.0119,0,Normal
2020-01-06 22:43:00,24.85,35.75,1500,36.7,104,5.765,10.9,0.0245,3816.8,0.0121,0,Normal
2020-01-06 22:44:00,24.85,35.55,1614,30.7,106,5.189,10.7,0.019,3254.2,0.0124,0,Normal
2020-01-06 22:45:00,24.85,35.65,1489,36.5,109,5.691,10.8,0.0245,3978.5,0.0127,0,Normal
2020-01-06 22:46:00,24.75,35.55,1751,26.6,111,4.877,10.8,0.0152,2952.6,0.013,0,Normal
2020-01-06 22:47:00,24.85,35.55,1511,45.8,114,7.247,10.7,0.0303,5221.2,0.0133,0,Normal
2020-01-06 22:48:00,24.75,35.45,1691,29.6,116,5.242,10.7,0.0175,3433.6,0.0135,0,Normal
2020-01-06 22:49:00,24.75,35.45,1757,27.5,118,5.06,10.7,0.0157,3245.0,0.0138,0,Normal
2020-01-06 22:50:00,24.75,35.55,1545,35.9,120,5.808,10.8,0.0232,4308.0,0.014,0,Normal
2020-01-06 22:51:00,24.75,35.45,2262,15.7,125,3.719,10.7,0.0069,1962.5,0.0146,0,Normal
2020-01-06 22:52:00,24.55,35.35,1559,35.2,127,5.747,10.8,0.0226,4470.4,0.0148,0,Normal
2020-01-06 22:53:00,24.45,35.25,1626,32.4,130,5.517,10.8,0.0199,4212.0,0.0152,0,Normal
2020-01-06 22:54:00,24.45,35.15,1424,53.9,132,8.038,10.7,0.0379,7114.8,0.0154,0,Normal
2020-01-06 22:55:00,24.45,35.15,1648,29.1,134,5.022,10.7,0.0177,3899.4,0.0156,0,Normal
2020-01-06 22:56:00,24.45,35.15,1523,39.5,137,6.3,10.7,0.0259,5411.5,0.016,0,Normal
2020-01-06 22:57:00,24.45,35.15,1502,43.2,139,6.795,10.7,0.0288,6004.8,0.0162,0,Normal
2020-01-06 22:58:00,24.35,35.05,1489,40.7,141,6.346,10.7,0.0273,5738.7,0.0164,0,Normal
2020-01-06 22:59:00,24.25,34.95,1620,31.2,143,5.293,10.7,0.0193,4461.6,0.0167,0,Normal
2020-01-06 23:00:00,24.35,34.95,1631,30.6,146,5.226,10.6,0.0188,4467.6,0.017,0,Normal
2020-01-06 23:01:00,24.35,34.85,1429,45.8,148,6.854,10.5,0.0321,6778.4,0.0172,0,Normal
2020-01-06 23:02:00,24.35,34.95,1334,72.0,151,10.058,10.6,0.054,10872.0,0.0176,1,Power_Failure
2020-01-06 23:03:00,24.25,34.85,1423,38.0,154,5.663,10.6,0.0267,5852.0,0.0179,0,Normal
2020-01-06 23:04:00,24.25,34.75,1390,47.7,156,6.943,10.5,0.0343,7441.2,0.0182,0,Normal
2020-01-06 23:05:00,24.25,34.75,1338,48.5,158,6.796,10.5,0.0362,7663.0,0.0184,0,Normal
2020-01-06 23:06:00,24.15,34.75,1461,37.5,161,5.737,10.6,0.0257,6037.5,0.0187,0,Normal
2020-01-06 23:07:00,24.25,34.75,1627,34.3,166,5.844,10.5,0.0211,5693.8,0.0193,0,Normal
2020-01-06 23:08:00,24.15,34.65,1385,44.4,169,6.44,10.5,0.0321,7503.6,0.0197,0,Normal
2020-01-06 23:09:00,24.15,34.65,1538,48.0,171,7.731,10.5,0.0312,8208.0,0.0199,0,Normal
2020-01-06 23:10:00,24.25,34.75,1557,35.5,174,5.788,10.5,0.0228,6177.0,0.0203,0,Normal
2020-01-06 23:11:00,24.25,34.75,1606,33.4,176,5.617,10.5,0.0208,5878.4,0.0205,0,Normal
2020-01-06 23:12:00,24.35,34.85,1430,44.5,178,6.664,10.5,0.0311,7921.0,0.0207,0,Normal
2020-01-06 23:13:00,24.25,34.85,1601,34.6,181,5.801,10.6,0.0216,6262.6,0.0211,0,Normal
2020-01-06 23:14:00,24.25,34.85,1356,51.9,184,7.37,10.6,0.0383,9549.6,0.0214,0,Normal
2020-01-06 23:15:00,24.35,35.05,1624,30.9,186,5.255,10.7,0.019,5747.4,0.0216,0,Normal
2020-01-06 23:16:00,24.35,35.05,1327,56.5,189,7.851,10.7,0.0426,10678.5,0.022,0,Normal
2020-01-06 23:17:00,24.45,35.15,1410,47.0,191,6.94,10.7,0.0333,8977.0,0.0222,0,Normal
2020-01-06 23:18:00,24.45,35.15,1478,42.3,193,6.547,10.7,0.0286,8163.9,0.0224,0,Normal
2020-01-06 23:19:00,24.45,35.25,1460,40.3,195,6.162,10.8,0.0276,7858.5,0.0227,0,Normal
2020-01-06 23:20:00,24.35,35.15,1435,40.3,197,6.056,10.8,0.0281,7939.1,0.0229,0,Normal
2020-01-06 23:21:00,24.25,35.05,1359,46.9,199,6.675,10.8,0.0345,9333.1,0.0231,0,Normal
2020-01-06 23:22:00,24.25,34.95,1729,31.7,204,5.74,10.7,0.0183,6466.8,0.0237,0,Normal
2020-01-06 23:23:00,24.15,34.85,1384,49.1,206,7.116,10.7,0.0355,10114.6,0.0239,0,Normal
2020-01-06 23:24:00,24.25,35.05,1297,52.1,211,7.076,10.8,0.0402,10993.1,0.0245,0,Normal
2020-01-06 23:25:00,24.35,35.25,1633,33.3,213,5.695,10.9,0.0204,7092.9,0.0248,0,Normal
2020-01-06 23:26:00,24.35,35.25,1505,37.2,215,5.863,10.9,0.0247,7998.0,0.025,0,Normal
2020-01-06 23:27:00,24.35,35.25,1433,50.0,218,7.503,10.9,0.0349,10900.0,0.0253,0,Normal
2020-01-06 23:28:00,24.25,35.25,1369,50.6,220,7.254,11.0,0.037,11132.0,0.0256,1,Overstrain_Failure
2020-01-06 23:29:00,24.25,35.15,1475,40.5,222,6.256,10.9,0.0275,8991.0,0.0258,1,Tool_Wear_Failure
2020-01-06 23:30:00,24.25,35.15,1561,38.3,0,6.261,10.9,0.0245,0.0,0.0,0,Normal
2020-01-06 23:31:00,24.25,35.15,1472,45.5,2,7.014,10.9,0.0309,91.0,0.0002,0,Normal
2020-01-06 23:32:00,24.35,35.25,1441,44.5,4,6.715,10.9,0.0309,178.0,0.0005,0,Normal
2020-01-06 23:33:00,24.35,35.35,1401,50.5,6,7.409,11.0,0.036,303.0,0.0007,0,Normal
2020-01-06 23:34:00,24.35,35.35,1691,33.1,9,5.861,11.0,0.0196,297.9,0.001,0,Normal
2020-01-06 23:35:00,24.45,35.45,1382,47.1,11,6.816,11.0,0.0341,518.1,0.0013,0,Normal
2020-01-06 23:36:00,24.45,35.45,1355,46.4,13,6.584,11.0,0.0342,603.2,0.0015,0,Normal
2020-01-06 23:37:00,24.45,35.45,1529,45.3,15,7.253,11.0,0.0296,679.5,0.0017,0,Normal
2020-01-06 23:38:00,24.55,35.55,1829,24.9,17,4.769,11.0,0.0136,423.3,0.002,0,Normal
2020-01-06 23:39:00,24.45,35.45,1480,39.8,19,6.168,11.0,0.0269,756.2,0.0022,0,Normal
2020-01-06 23:40:00,24.45,35.35,1475,42.4,24,6.549,10.9,0.0287,1017.6,0.0028,0,Normal
2020-01-06 23:41:00,24.45,35.35,1431,52.6,26,7.882,10.9,0.0368,1367.6,0.003,0,Normal
2020-01-06 23:42:00,24.35,35.15,1437,42.3,29,6.365,10.8,0.0294,1226.7,0.0034,0,Normal
2020-01-06 23:43:00,24.35,35.15,1476,45.6,31,7.048,10.8,0.0309,1413.6,0.0036,0,Normal
2020-01-06 23:44:00,24.35,35.25,1490,39.7,34,6.194,10.9,0.0266,1349.8,0.0039,0,Normal
2020-01-06 23:45:00,24.25,35.15,1632,33.5,39,5.725,10.9,0.0205,1306.5,0.0045,0,Normal
2020-01-06 23:46:00,24.25,35.05,1402,49.7,41,7.297,10.8,0.0354,2037.7,0.0048,0,Normal
2020-01-06 23:47:00,24.25,35.15,1347,45.8,43,6.46,10.9,0.034,1969.4,0.005,0,Normal
2020-01-06 23:48:00,24.35,35.25,1747,31.0,45,5.671,10.9,0.0177,1395.0,0.0052,0,Normal
2020-01-06 23:49:00,24.35,35.35,1557,39.1,47,6.375,11.0,0.0251,1837.7,0.0054,0,Normal
2020-01-06 23:50:00,24.25,35.25,1371,57.4,52,8.241,11.0,0.0419,2984.8,0.006,0,Normal
2020-01-06 23:51:00,24.15,35.15,1506,37.0,54,5.835,11.0,0.0246,1998.0,0.0063,0,Normal
2020-01-06 23:52:00,24.15,35.15,1590,35.5,59,5.911,11.0,0.0223,2094.5,0.0068,0,Normal
2020-01-06 23:53:00,24.25,35.15,1336,53.7,61,7.513,10.9,0.0402,3275.7,0.0071,0,Normal
2020-01-06 23:54:00,24.15,35.15,1411,43.2,63,6.383,11.0,0.0306,2721.6,0.0073,0,Normal
2020-01-06 23:55:00,24.25,35.15,1704,27.3,65,4.871,10.9,0.016,1774.5,0.0075,0,Normal
2020-01-06 23:56:00,24.35,35.25,1723,27.3,67,4.926,10.9,0.0158,1829.1,0.0078,0,Normal
2020-01-06 23:57:00,24.35,35.35,1459,39.7,69,6.066,11.0,0.0272,2739.3,0.008,0,Normal
2020-01-06 23:58:00,24.45,35.35,1572,35.9,71,5.91,10.9,0.0228,2548.9,0.0082,0,Normal
2020-01-06 23:59:00,24.35,35.25,1384,56.0,73,8.116,10.9,0.0405,4088.0,0.0084,0,Normal
2020-01-07 00:00:00,24.45,35.45,1383,47.5,75,6.879,11.0,0.0343,3562.5,0.0087,0,Normal
2020-01-07 00:01:00,24.45,35.35,1360,48.6,77,6.922,10.9,0.0357,3742.2,0.0089,0,Normal
2020-01-07 00:02:00,24.35,35.25,1596,36.6,80,6.117,10.9,0.0229,2928.0,0.0093,0,Normal
2020-01-07 00:03:00,24.35,35.35,1448,54.3,83,8.234,11.0,0.0375,4506.9,0.0096,0,Normal
2020-01-07 00:04:00,24.45,35.35,1443,38.2,85,5.772,10.9,0.0265,3247.0,0.0098,0,Normal
2020-01-07 00:05:00,24.45,35.45,1492,35.5,88,5.547,11.0,0.0238,3124.0,0.0102,0,Normal
2020-01-07 00:06:00,24.35,35.45,1497,43.9,91,6.882,11.1,0.0293,3994.9,0.0105,0,Normal
2020-01-07 00:07:00,24.35,35.35,1530,38.5,93,6.169,11.0,0.0252,3580.5,0.0108,0,Normal
2020-01-07 00:08:00,24.25,35.25,1478,46.2,95,7.151,11.0,0.0313,4389.0,0.011,0,Normal
2020-01-07 00:09:00,24.25,35.25,1328,61.8,98,8.594,11.0,0.0465,6056.4,0.0113,0,Normal
2020-01-07 00:10:00,24.25,35.15,1771,27.4,100,5.082,10.9,0.0155,2740.0,0.0116,0,Normal
2020-01-07 00:11:00,24.25,35.25,1564,35.0,105,5.732,11.0,0.0224,3675.0,0.0121,0,Normal
2020-01-07 00:12:00,24.15,35.15,1461,41.5,108,6.349,11.0,0.0284,4482.0,0.0125,0,Normal
2020-01-07 00:13:00,24.25,35.15,1335,57.9,113,8.094,10.9,0.0434,6542.7,0.0131,0,Normal
2020-01-07 00:14:00,24.25,35.25,1441,46.8,116,7.062,11.0,0.0325,5428.8,0.0134,0,Normal
2020-01-07 00:15:00,24.15,35.15,1268,60.6,119,8.047,11.0,0.0478,7211.4,0.0137,0,Normal
2020-01-07 00:16:00,24.15,35.15,1697,27.4,121,4.869,11.0,0.0161,3315.4,0.014,0,Normal
2020-01-07 00:17:00,24.25,35.25,1421,46.0,124,6.845,11.0,0.0324,5704.0,0.0143,0,Normal
2020-01-07 00:18:00,24.25,35.35,1496,36.4,126,5.702,11.1,0.0243,4586.4,0.0146,0,Normal
2020-01-07 00:19:00,24.35,35.35,1375,55.6,128,8.006,11.0,0.0404,7116.8,0.0148,0,Normal
2020-01-07 00:20:00,24.25,35.35,1295,52.1,130,7.065,11.1,0.0402,6773.0,0.015,0,Normal
2020-01-07 00:21:00,24.25,35.35,1643,33.8,132,5.815,11.1,0.0206,4461.6,0.0152,0,Normal
2020-01-07 00:22:00,24.35,35.45,1514,36.9,134,5.85,11.1,0.0244,4944.6,0.0155,0,Normal
2020-01-07 00:23:00,24.35,35.45,1671,29.4,136,5.145,11.1,0.0176,3998.4,0.0157,0,Normal
2020-01-07 00:24:00,24.35,35.45,1355,58.9,138,8.358,11.1,0.0435,8128.2,0.0159,0,Normal
2020-01-07 00:25:00,24.45,35.55,1365,50.6,143,7.233,11.1,0.0371,7235.8,0.0165,0,Normal
2020-01-07 00:26:00,24.35,35.55,1407,42.5,145,6.262,11.2,0.0302,6162.5,0.0167,0,Normal
2020-01-07 00:27:00,24.35,35.65,1455,46.1,147,7.024,11.3,0.0317,6776.7,0.017,0,Normal
2020-01-07 00:28:00,24.35,35.65,1502,45.9,150,7.22,11.3,0.0306,6885.0,0.0173,0,Normal
2020-01-07 00:29:00,24.35,35.65,1471,52.3,152,8.056,11.3,0.0356,7949.6,0.0175,0,Normal
2020-01-07 00:30:00,24.35,35.75,1581,30.4,155,5.033,11.4,0.0192,4712.0,0.0179,0,Normal
2020-01-07 00:31:00,24.35,35.65,1530,37.8,157,6.056,11.3,0.0247,5934.6,0.0181,0,Normal
2020-01-07 00:32:00,24.35,35.65,1312,50.3,159,6.911,11.3,0.0383,7997.7,0.0183,0,Normal
2020-01-07 00:33:00,24.25,35.45,1494,42.6,161,6.665,11.2,0.0285,6858.6,0.0186,0,Normal
2020-01-07 00:34:00,24.25,35.45,1528,29.1,163,4.656,11.2,0.019,4743.3,0.0188,0,Normal
2020-01-07 00:35:00,24.15,35.45,1688,29.4,166,5.197,11.3,0.0174,4880.4,0.0191,0,Normal
2020-01-07 00:36:00,24.15,35.35,1520,42.4,171,6.749,11.2,0.0279,7250.4,0.0197,0,Normal
2020-01-07 00:37:00,24.15,35.35,1664,28.9,174,5.036,11.2,0.0174,5028.6,0.0201,0,Normal
2020-01-07 00:38:00,24.15,35.35,1514,44.5,177,7.055,11.2,0.0294,7876.5,0.0204,0,Normal
2020-01-07 00:39:00,24.15,35.35,1456,54.2,179,8.264,11.2,0.0372,9701.8,0.0206,0,Normal
2020-01-07 00:40:00,24.05,35.35,1494,39.6,181,6.195,11.3,0.0265,7167.6,0.0209,0,Normal
2020-01-07 00:41:00,24.05,35.25,1605,30.0,183,5.042,11.2,0.0187,5490.0,0.0211,0,Normal
2020-01-07 00:42:00,24.05,35.35,1353,46.5,185,6.588,11.3,0.0344,8602.5,0.0213,0,Normal
2020-01-07 00:43:00,24.05,35.35,1447,47.9,188,7.258,11.3,0.0331,9005.2,0.0216,0,Normal
2020-01-07 00:44:00,24.05,35.35,1588,40.4,190,6.718,11.3,0.0254,7676.0,0.0219,0,Normal
2020-01-07 00:45:00,24.05,35.35,1524,41.4,192,6.607,11.3,0.0272,7948.8,0.0221,0,Normal
2020-01-07 00:46:00,24.05,35.35,1611,31.6,197,5.331,11.3,0.0196,6225.2,0.0227,0,Normal
2020-01-07 00:47:00,24.05,35.35,1604,34.9,200,5.862,11.3,0.0218,6980.0,0.023,0,Normal
2020-01-07 00:48:00,23.95,35.35,1483,46.9,203,7.284,11.4,0.0316,9520.7,0.0234,0,Normal
2020-01-07 00:49:00,23.95,35.25,1543,39.6,205,6.399,11.3,0.0257,8118.0,0.0236,0,Normal
2020-01-07 00:50:00,23.95,35.35,1323,44.4,207,6.151,11.4,0.0336,9190.8,0.0238,1,Tool_Wear_Failure
2020-01-07 00:51:00,23.95,35.35,1555,36.2,0,5.895,11.4,0.0233,0.0,0.0,0,Normal
2020-01-07 00:52:00,23.95,35.25,1583,31.9,2,5.288,11.3,0.0202,63.8,0.0002,0,Normal
2020-01-07 00:53:00,24.05,35.35,1584,40.0,4,6.635,11.3,0.0253,160.0,0.0005,0,Normal
2020-01-07 00:54:00,24.05,35.35,1766,25.8,7,4.771,11.3,0.0146,180.6,0.0008,0,Normal
2020-01-07 00:55:00,24.05,35.45,1498,44.4,9,6.965,11.4,0.0296,399.6,0.001,0,Normal
2020-01-07 00:56:00,24.05,35.45,1413,49.8,12,7.369,11.4,0.0352,597.6,0.0014,0,Normal
2020-01-07 00:57:00,24.15,35.45,1505,33.5,14,5.28,11.3,0.0223,469.0,0.0016,0,Normal
2020-01-07 00:58:00,24.15,35.55,1438,46.2,16,6.957,11.4,0.0321,739.2,0.0018,0,Normal
2020-01-07 00:59:00,24.15,35.55,1655,34.1,21,5.91,11.4,0.0206,716.1,0.0024,0,Normal
2020-01-07 01:00:00,24.15,35.55,1451,43.8,24,6.655,11.4,0.0302,1051.2,0.0028,0,Normal
2020-01-07 01:01:00,24.15,35.55,1466,38.4,27,5.895,11.4,0.0262,1036.8,0.0031,0,Normal
2020-01-07 01:02:00,24.05,35.45,1774,23.0,30,4.273,11.4,0.013,690.0,0.0034,0,Normal
2020-01-07 01:03:00,24.05,35.45,1284,51.3,32,6.898,11.4,0.04,1641.6,0.0037,0,Normal
2020-01-07 01:04:00,23.95,35.35,1425,40.0,35,5.969,11.4,0.0281,1400.0,0.004,0,Normal
2020-01-07 01:05:00,24.05,35.45,1437,52.4,37,7.885,11.4,0.0365,1938.8,0.0042,0,Normal
2020-01-07 01:06:00,24.05,35.45,1335,53.0,39,7.409,11.4,0.0397,2067.0,0.0045,0,Normal
2020-01-07 01:07:00,24.05,35.35,1471,41.7,41,6.424,11.3,0.0283,1709.7,0.0047,0,Normal
2020-01-07 01:08:00,24.05,35.35,1364,54.0,43,7.713,11.3,0.0396,2322.0,0.0049,0,Normal
2020-01-07 01:09:00,23.95,35.35,1578,35.6,46,5.883,11.4,0.0226,1637.6,0.0053,0,Normal
