timestamp,ambient_temp,ambient_humidity,fan_speed,lubrication_flow,motor_temp,spindle_speed,vibration,acoustic_emission,power_draw,tool_wear,anomaly,anomaly_type
2024-01-03 11:01:00,31.89,40.75,1281.2,3.51,64.14,2783.8,2.49,67.56,10.62,18.85,0,Normal
2024-01-03 11:02:00,31.12,41.53,1224.9,3.33,63.44,2760.5,2.49,68.01,9.89,18.57,0,Normal
2024-01-03 11:03:00,31.51,38.89,1226.7,3.45,62.47,2526.7,2.35,67.56,9.26,17.15,0,Normal
2024-01-03 11:04:00,31.61,41.58,1265.4,3.51,65.2,2702.7,2.42,68.41,10.36,18.17,0,Normal
2024-01-03 11:05:00,31.33,44.18,1277.1,3.48,63.07,2663.9,2.18,65.8,9.94,17.47,0,Normal
2024-01-03 11:06:00,32.28,40.21,1277.8,3.77,63.9,2722.9,2.32,67.95,9.8,18.55,0,Normal
2024-01-03 11:07:00,32.26,39.0,1265.7,3.43,65.58,2705.9,2.55,68.09,10.52,19.28,0,Normal
2024-01-03 11:08:00,31.28,39.25,1253.4,3.31,62.46,2567.9,2.37,67.82,9.8,18.27,0,Normal
2024-01-03 11:09:00,32.23,38.33,1267.9,3.33,63.32,2616.8,2.36,67.79,9.69,18.62,0,Normal
2024-01-03 11:10:00,32.63,39.64,1244.5,3.63,63.87,2626.3,2.14,65.69,9.64,17.46,0,Normal
2024-01-03 11:11:00,32.83,40.22,1245.5,3.22,62.49,2499.2,2.21,65.86,9.95,18.15,0,Normal
2024-01-03 11:12:00,33.31,38.13,1284.3,3.46,63.89,2692.0,2.44,68.37,9.98,18.84,0,Normal
2024-01-03 11:13:00,31.43,42.32,1250.7,3.77,65.27,2815.3,2.26,66.81,10.13,18.83,0,Normal
2024-01-03 11:14:00,33.3,38.82,1286.3,3.56,62.59,2474.7,2.16,66.2,9.27,17.44,0,Normal
2024-01-03 11:15:00,31.72,41.37,1271.2,3.49,62.21,2639.9,2.31,67.61,9.64,18.7,0,Normal
2024-01-03 11:16:00,31.6,39.83,1246.7,3.49,64.0,2618.3,2.46,68.54,10.18,18.78,0,Normal
2024-01-03 11:17:00,32.07,40.24,1275.4,3.29,63.04,2629.3,2.44,67.37,10.32,19.0,0,Normal
2024-01-03 11:18:00,31.62,39.52,1248.7,3.33,62.72,2643.7,2.47,68.07,9.84,19.03,0,Normal
2024-01-03 11:19:00,32.11,39.93,1307.8,3.46,61.18,2484.4,2.22,65.82,8.95,17.95,0,Normal
2024-01-03 11:20:00,31.26,41.93,1247.1,3.55,61.94,2566.8,2.15,66.77,9.94,18.5,0,Normal
2024-01-03 11:21:00,31.8,42.98,1314.5,3.69,61.06,2503.6,2.07,66.68,9.11,17.58,0,Normal
2024-01-03 11:22:00,32.57,37.11,1280.1,3.52,60.86,2528.8,2.09,65.13,8.63,17.92,0,Normal
2024-01-03 11:23:00,31.9,41.0,1252.7,3.77,64.38,2723.3,2.4,67.9,10.67,19.21,0,Normal
2024-01-03 11:24:00,32.0,42.32,1237.6,3.82,63.35,2690.4,2.21,67.33,10.1,19.45,0,Normal
2024-01-03 11:25:00,32.17,40.93,1227.4,3.66,64.37,2676.8,2.3,67.37,10.39,19.11,0,Normal
2024-01-03 11:26:00,32.52,40.4,1245.7,3.74,64.85,2642.3,2.31,67.88,10.32,19.15,0,Normal
2024-01-03 11:27:00,31.12,42.57,1220.3,3.3,64.43,2726.7,2.64,69.38,11.18,21.0,0,Normal
2024-01-03 11:28:00,32.24,41.62,1274.6,3.27,63.81,2657.1,2.5,67.67,9.73,20.29,0,Normal
2024-01-03 11:29:00,31.82,38.8,1243.2,3.6,64.11,2688.6,2.28,67.27,9.65,19.61,0,Normal
2024-01-03 11:30:00,32.04,37.96,1265.4,3.23,62.15,2628.9,2.39,68.39,9.61,19.39,0,Normal
2024-01-03 11:31:00,32.49,39.22,1301.8,3.44,64.11,2761.5,2.61,69.34,10.25,20.98,0,Normal
2024-01-03 11:32:00,31.36,38.01,1245.0,3.65,63.94,2656.6,2.38,68.89,9.96,20.06,0,Normal
2024-01-03 11:33:00,31.46,42.93,1301.1,3.78,61.57,2637.9,2.04,64.27,9.2,19.09,0,Normal
2024-01-03 11:34:00,31.0,43.74,1210.5,3.45,62.27,2536.6,2.16,66.56,8.97,18.51,0,Normal
2024-01-03 11:35:00,31.69,40.0,1250.1,3.37,63.5,2580.2,2.24,66.45,9.33,19.29,0,Normal
2024-01-03 11:36:00,32.64,38.4,1259.2,3.56,64.9,2590.0,2.48,67.81,9.88,20.37,0,Normal
2024-01-03 11:37:00,31.91,40.15,1281.7,3.29,62.5,2551.7,2.45,68.91,10.03,20.12,0,Normal
2024-01-03 11:38:00,31.3,41.43,1190.1,3.47,62.44,2603.3,2.23,66.54,9.38,19.67,0,Normal
2024-01-03 11:39:00,31.73,40.77,1218.6,3.5,61.82,2560.1,2.18,66.07,9.6,18.27,0,Normal
2024-01-03 11:40:00,31.24,42.31,1242.0,3.49,65.52,2796.7,2.5,68.87,10.05,21.59,0,Normal
2024-01-03 11:41:00,31.42,40.89,1287.2,3.52,65.11,2760.4,2.46,66.86,9.35,21.76,0,Normal
2024-01-03 11:42:00,32.18,41.2,1269.2,3.33,64.9,2745.8,2.4,68.93,10.15,21.08,0,Normal
2024-01-03 11:43:00,31.4,41.85,1214.2,3.35,62.61,2564.9,2.29,68.38,9.36,20.14,0,Normal
2024-01-03 11:44:00,32.54,38.21,1240.9,3.35,64.53,2654.5,2.28,67.88,9.59,19.99,0,Normal
2024-01-03 11:45:00,31.95,42.19,1300.9,3.18,60.95,2540.4,2.43,68.0,9.24,19.9,0,Normal
2024-01-03 11:46:00,32.03,38.0,1245.1,3.57,61.61,2557.4,2.04,65.33,8.97,19.49,0,Normal
2024-01-03 11:47:00,31.85,40.23,1233.5,3.68,63.66,2594.7,2.09,65.28,9.17,19.63,0,Normal
2024-01-03 11:48:00,32.38,40.87,1304.5,3.66,63.54,2753.9,2.41,68.7,9.85,21.57,0,Normal
2024-01-03 11:49:00,32.39,38.32,1293.0,3.45,63.34,2615.4,2.21,67.34,9.21,20.71,0,Normal
2024-01-03 11:50:00,32.16,40.27,1295.1,3.34,63.33,2679.5,2.36,67.86,9.26,21.29,0,Normal
2024-01-03 11:51:00,32.28,40.41,1241.8,3.65,64.6,2665.0,2.35,67.9,9.29,21.08,0,Normal
2024-01-03 11:52:00,31.89,39.01,1219.7,3.63,66.69,2803.8,2.56,69.36,11.35,22.61,0,Normal
2024-01-03 11:53:00,32.27,39.51,1268.7,3.54,62.79,2557.6,2.23,66.39,9.47,19.98,0,Normal
2024-01-03 11:54:00,31.83,40.17,1265.0,3.85,64.45,2675.2,2.47,70.1,10.56,22.33,0,Normal
2024-01-03 11:55:00,32.0,39.27,1269.1,3.49,64.36,2702.8,2.4,67.74,10.02,21.9,0,Normal
2024-01-03 11:56:00,31.86,43.8,1294.2,3.45,62.15,2555.8,2.38,67.25,9.56,21.65,0,Normal
2024-01-03 11:57:00,31.77,39.37,1212.1,3.42,65.38,2709.6,2.49,69.34,10.34,21.31,0,Normal
2024-01-03 11:58:00,31.66,42.23,1274.6,3.19,62.4,2618.7,2.61,68.86,10.18,22.96,0,Normal
2024-01-03 11:59:00,32.23,39.09,1237.3,3.63,63.09,2616.0,2.38,67.64,9.41,21.86,0,Normal
2024-01-03 12:00:00,32.66,37.29,1294.5,3.48,61.24,2569.8,2.24,67.6,9.29,20.96,0,Normal
2024-01-03 12:01:00,32.59,39.2,1259.8,3.6,63.69,2551.9,2.32,67.88,9.73,20.83,0,Normal
2024-01-03 12:02:00,31.37,42.2,1227.1,3.87,65.18,2783.5,2.35,68.24,9.65,22.09,0,Normal
2024-01-03 12:03:00,32.64,40.32,1257.6,3.42,64.45,2621.1,2.35,66.66,10.25,22.24,0,Normal
2024-01-03 12:04:00,31.84,42.73,1220.7,3.03,65.02,2713.7,2.46,68.61,10.52,22.95,0,Normal
2024-01-03 12:05:00,32.3,43.98,1267.0,3.6,62.21,2552.1,2.14,65.44,8.7,20.98,0,Normal
2024-01-03 12:06:00,31.55,41.29,1231.6,3.53,62.89,2587.0,2.48,67.92,9.57,22.37,0,Normal
2024-01-03 12:07:00,32.07,38.98,1281.0,3.35,63.74,2689.6,2.3,67.38,9.92,22.78,0,Normal
2024-01-03 12:08:00,32.15,40.5,1279.1,3.58,61.61,2521.8,2.12,65.95,9.46,20.58,0,Normal
2024-01-03 12:09:00,31.25,41.04,1287.3,3.66,62.5,2620.5,2.24,67.24,10.06,21.72,0,Normal
2024-01-03 12:10:00,32.3,40.95,1275.1,3.31,64.88,2650.7,2.44,68.75,9.85,22.81,0,Normal
2024-01-03 12:11:00,32.67,36.95,1286.3,3.44,64.17,2633.4,2.41,68.55,10.63,22.71,0,Normal
2024-01-03 12:12:00,31.91,43.82,1293.1,3.8,62.52,2617.7,2.17,65.41,9.5,22.33,0,Normal
2024-01-03 12:13:00,32.67,40.18,1257.7,3.36,65.08,2617.6,2.46,70.01,9.95,22.63,0,Normal
2024-01-03 12:14:00,31.89,37.76,1220.7,3.51,65.77,2739.0,2.58,69.09,10.6,23.35,0,Normal
2024-01-03 12:15:00,32.41,38.29,1273.3,2.98,63.28,2717.0,2.69,70.3,10.43,24.0,0,Normal
2024-01-03 12:16:00,30.88,43.34,1202.0,3.2,63.61,2591.8,2.38,65.96,9.85,22.96,0,Normal
2024-01-03 12:17:00,33.19,39.71,1345.2,3.53,62.83,2563.7,2.32,67.11,10.2,22.51,0,Normal
2024-01-03 12:18:00,32.73,36.88,1311.0,3.75,64.72,2705.2,2.23,65.96,9.99,22.37,0,Normal
2024-01-03 12:19:00,31.84,41.46,1310.9,3.23,63.56,2692.7,2.39,67.14,9.68,23.65,0,Normal
2024-01-03 12:20:00,30.99,38.99,1241.4,3.51,61.7,2473.6,2.06,65.68,8.8,21.04,0,Normal
2024-01-03 12:21:00,32.12,39.75,1276.2,3.42,64.72,2696.5,2.43,67.88,10.55,24.06,0,Normal
2024-01-03 12:22:00,31.25,43.11,1233.6,3.69,61.86,2548.5,2.09,66.77,9.46,21.89,0,Normal
2024-01-03 12:23:00,32.19,38.92,1286.0,3.26,62.83,2715.5,2.29,68.33,9.4,24.42,0,Normal
2024-01-03 12:24:00,32.18,37.52,1233.1,3.59,66.07,2740.0,2.41,67.52,9.8,23.97,0,Normal
2024-01-03 12:25:00,31.5,41.23,1186.4,3.37,64.27,2575.9,2.19,66.35,9.59,21.71,0,Normal
2024-01-03 12:26:00,32.53,38.25,1250.7,3.54,63.33,2626.2,2.44,67.33,10.08,24.03,0,Normal
2024-01-03 12:27:00,32.36,40.39,1230.9,3.51,65.19,2686.1,2.36,68.58,9.84,24.41,0,Normal
2024-01-03 12:28:00,32.45,37.97,1305.9,3.45,61.54,2509.1,2.31,67.2,8.89,22.31,0,Normal
2024-01-03 12:29:00,31.96,39.01,1304.6,3.6,61.55,2529.1,2.14,66.08,8.9,21.88,0,Normal
2024-01-03 12:30:00,31.25,38.43,1209.8,3.51,63.89,2722.6,2.28,67.37,10.44,24.13,0,Normal
2024-01-03 12:31:00,32.44,39.57,1301.1,3.47,61.53,2593.7,2.38,67.23,9.78,24.46,0,Normal
2024-01-03 12:32:00,31.81,40.2,1280.0,3.43,63.59,2597.5,2.34,66.91,10.05,23.45,0,Normal
2024-01-03 12:33:00,31.25,39.67,1205.7,3.52,64.47,2703.5,2.59,69.07,10.64,25.54,0,Normal
2024-01-03 12:34:00,32.62,39.28,1262.6,3.54,62.15,2675.7,2.26,66.65,9.52,23.23,0,Normal
2024-01-03 12:35:00,32.99,39.87,1265.2,3.3,64.53,2665.1,2.4,68.19,9.9,24.52,0,Normal
2024-01-03 12:36:00,31.91,39.94,1276.9,3.43,62.95,2608.0,2.42,66.75,9.76,24.39,0,Normal
2024-01-03 12:37:00,33.01,38.69,1249.4,3.29,63.6,2723.4,2.56,68.88,10.36,26.26,0,Normal
2024-01-03 12:38:00,31.97,40.56,1256.9,3.49,62.86,2626.4,2.33,66.84,10.06,23.99,0,Normal
2024-01-03 12:39:00,31.73,38.78,1237.5,3.38,63.55,2729.6,2.76,70.03,11.03,27.03,0,Normal
2024-01-03 12:40:00,31.6,43.9,1263.9,3.65,62.17,2624.0,2.22,67.23,9.8,23.53,0,Normal
2024-01-03 12:41:00,32.73,38.08,1269.2,3.63,64.36,2639.1,2.2,66.36,9.97,23.98,0,Normal
2024-01-03 12:42:00,31.52,41.95,1237.0,3.32,62.56,2564.8,2.22,67.51,10.05,24.5,0,Normal
2024-01-03 12:43:00,32.27,40.77,1260.1,3.5,63.34,2671.6,2.32,66.14,9.79,25.51,0,Normal
2024-01-03 12:44:00,31.62,40.58,1303.3,3.63,62.23,2585.6,2.38,68.65,10.03,25.42,0,Normal
2024-01-03 12:45:00,31.66,41.61,1242.9,3.46,62.83,2527.2,2.24,67.69,9.61,23.95,0,Normal
2024-01-03 12:46:00,32.4,39.74,1242.1,3.35,63.27,2624.8,2.52,67.88,10.16,25.7,0,Normal
2024-01-03 12:47:00,31.69,38.52,1268.5,3.28,62.84,2670.1,2.45,67.4,9.89,25.79,0,Normal
2024-01-03 12:48:00,31.68,40.18,1250.0,3.67,64.27,2664.6,2.44,67.07,9.61,25.98,0,Normal
2024-01-03 12:49:00,32.44,38.39,1233.4,3.68,63.35,2606.8,2.3,67.87,9.8,24.93,0,Normal
2024-01-03 12:50:00,32.67,38.2,1329.2,3.46,64.12,2706.4,2.45,67.93,10.22,25.79,0,Normal
2024-01-03 12:51:00,32.19,37.81,1254.9,3.65,64.22,2690.3,2.42,67.75,9.89,25.7,0,Normal
2024-01-03 12:52:00,31.53,42.63,1241.2,2.91,63.39,2646.7,2.49,67.55,9.96,25.96,0,Normal
2024-01-03 12:53:00,31.6,43.23,1256.0,3.77,61.8,2629.9,2.15,67.45,9.21,24.8,0,Normal
2024-01-03 12:54:00,31.89,41.77,1301.0,3.47,63.21,2669.9,2.39,67.05,9.65,26.38,0,Normal
2024-01-03 12:55:00,32.0,42.0,1218.1,3.53,64.2,2701.8,2.58,68.97,10.11,28.31,0,Normal
2024-01-03 12:56:00,31.34,40.77,1253.8,3.44,63.29,2561.2,2.15,66.49,9.04,24.63,0,Normal
2024-01-03 12:57:00,32.19,38.8,1316.0,3.78,59.92,2501.4,1.87,64.03,8.6,22.2,0,Normal
2024-01-03 12:58:00,31.87,39.17,1260.6,3.29,63.5,2681.0,2.4,67.41,10.18,26.1,0,Normal
2024-01-03 12:59:00,30.96,42.94,1208.3,3.79,65.24,2858.8,2.54,68.61,11.04,28.13,0,Normal
2024-01-03 13:00:00,31.35,41.61,1231.5,3.58,63.0,2562.8,2.26,67.34,10.16,25.77,0,Normal
2024-01-03 13:01:00,31.55,40.79,1256.3,3.62,62.05,2629.8,2.14,65.87,9.35,25.13,0,Normal
2024-01-03 13:02:00,31.76,42.47,1288.5,3.43,63.62,2724.4,2.42,69.09,10.44,26.34,0,Normal
2024-01-03 13:03:00,32.74,39.38,1266.3,3.24,63.83,2591.9,2.23,66.32,9.72,25.46,0,Normal
2024-01-03 13:04:00,31.91,39.01,1278.8,3.69,63.94,2742.6,2.42,68.54,10.08,26.71,0,Normal
2024-01-03 13:05:00,31.36,40.23,1211.3,3.56,62.75,2571.1,2.22,65.49,9.62,25.41,0,Normal
2024-01-03 13:06:00,31.88,41.33,1221.6,3.77,65.72,2681.2,2.35,67.23,10.39,26.44,0,Normal
2024-01-03 13:07:00,31.59,42.4,1239.7,3.46,64.58,2665.4,2.44,67.61,9.9,26.9,0,Normal
2024-01-03 13:08:00,31.92,41.07,1294.4,3.42,63.03,2653.1,2.38,66.86,9.7,25.95,0,Normal
2024-01-03 13:09:00,32.04,42.87,1262.6,3.78,62.76,2642.9,2.19,66.7,9.48,26.21,0,Normal
2024-01-03 13:10:00,32.35,41.92,1274.2,3.88,63.91,2706.5,2.39,67.75,9.85,27.88,0,Normal
2024-01-03 13:11:00,31.73,41.25,1261.5,3.5,64.67,2731.2,2.51,66.98,10.63,27.82,0,Normal
2024-01-03 13:12:00,32.55,37.85,1298.7,3.35,61.35,2619.1,2.13,67.39,9.17,25.33,0,Normal
2024-01-03 13:13:00,32.18,37.82,1248.3,3.66,64.56,2717.9,2.35,67.77,9.88,27.21,0,Normal
2024-01-03 13:14:00,31.36,40.67,1264.4,3.45,62.16,2640.0,2.2,66.53,9.67,26.14,0,Normal
2024-01-03 13:15:00,32.81,39.77,1255.5,3.62,63.61,2627.2,2.17,67.43,9.69,25.79,0,Normal
2024-01-03 13:16:00,31.86,43.09,1306.9,3.45,63.46,2609.9,2.39,68.43,9.68,26.74,0,Normal
2024-01-03 13:17:00,31.27,42.03,1225.5,3.81,63.87,2668.0,2.24,66.72,10.3,27.25,0,Normal
2024-01-03 13:18:00,32.51,40.93,1248.2,3.36,65.68,2720.4,2.48,67.18,10.1,27.46,0,Normal
2024-01-03 13:19:00,32.72,38.44,1288.0,3.6,63.8,2674.2,2.27,67.51,9.78,27.26,0,Normal
2024-01-03 13:20:00,31.65,41.66,1255.0,3.4,62.19,2547.9,2.31,66.47,8.93,26.64,0,Normal
2024-01-03 13:21:00,31.41,42.4,1256.3,3.44,62.29,2588.9,2.36,68.28,9.56,27.83,0,Normal
2024-01-03 13:22:00,31.57,37.91,1257.0,3.42,63.08,2667.6,2.58,68.29,9.72,28.77,0,Normal
2024-01-03 13:23:00,32.0,39.48,1232.8,3.65,64.94,2725.8,2.37,67.52,9.85,28.22,0,Normal
2024-01-03 13:24:00,32.27,41.03,1305.8,3.68,64.31,2641.2,2.17,65.62,9.1,26.55,0,Normal
2024-01-03 13:25:00,31.91,40.67,1280.6,3.61,61.4,2642.4,2.19,65.49,9.25,26.89,0,Normal
2024-01-03 13:26:00,31.67,38.9,1287.3,3.48,64.48,2797.0,2.55,68.75,10.41,29.83,0,Normal
2024-01-03 13:27:00,32.36,35.81,1253.9,3.53,63.5,2691.5,2.28,67.0,9.79,27.37,0,Normal
2024-01-03 13:28:00,31.44,40.55,1259.3,3.68,64.78,2761.3,2.25,66.77,9.93,27.97,0,Normal
2024-01-03 13:29:00,32.11,39.8,1267.1,3.69,64.34,2585.0,2.2,68.21,9.52,26.59,0,Normal
2024-01-03 13:30:00,31.44,39.79,1276.9,2.96,63.32,2643.3,2.47,68.61,9.8,28.43,0,Normal
2024-01-03 13:31:00,31.79,40.7,1284.8,3.45,63.74,2689.9,2.28,67.18,9.86,28.26,0,Normal
2024-01-03 13:32:00,31.51,41.75,1254.9,3.46,64.28,2697.4,2.43,66.16,10.06,29.12,0,Normal
2024-01-03 13:33:00,31.53,41.96,1212.6,3.63,65.21,2776.6,2.43,68.75,10.39,29.77,0,Normal
2024-01-03 13:34:00,31.36,37.73,1291.6,3.49,63.54,2695.8,2.46,70.24,10.0,29.44,0,Normal
2024-01-03 13:35:00,32.21,37.76,1278.0,3.64,63.2,2648.5,2.25,66.77,9.58,27.38,0,Normal
2024-01-03 13:36:00,31.16,41.16,1227.9,3.28,63.23,2616.8,2.44,67.45,10.1,27.88,0,Normal
2024-01-03 13:37:00,31.14,42.5,1253.1,3.55,63.68,2673.2,2.3,67.37,10.03,28.11,0,Normal
2024-01-03 13:38:00,32.57,39.82,1233.5,3.68,64.13,2708.6,2.23,65.93,9.87,28.87,0,Normal
2024-01-03 13:39:00,31.98,40.84,1286.1,3.21,62.7,2667.3,2.37,67.87,10.21,29.19,0,Normal
2024-01-03 13:40:00,30.29,42.6,1189.1,4.0,64.68,2687.8,2.11,67.33,9.77,28.38,0,Normal
2024-01-03 13:41:00,31.19,41.06,1238.3,3.74,64.78,2805.0,2.59,68.6,10.46,31.58,0,Normal
2024-01-03 13:42:00,30.56,41.6,1237.3,3.5,61.89,2529.0,2.24,66.23,9.35,28.01,0,Normal
2024-01-03 13:43:00,30.98,43.09,1265.5,3.33,61.91,2607.1,2.24,66.65,9.58,28.21,0,Normal
2024-01-03 13:44:00,29.87,42.55,1220.1,3.46,62.07,2580.7,2.23,66.32,9.21,28.83,0,Normal
2024-01-03 13:45:00,31.36,42.52,1263.2,3.52,62.09,2651.1,2.05,64.57,8.86,27.76,0,Normal
2024-01-03 13:46:00,30.85,42.48,1236.3,3.59,63.17,2605.5,2.42,67.66,9.9,30.12,0,Normal
2024-01-03 13:47:00,31.44,41.04,1248.0,3.8,63.75,2720.3,2.45,67.71,10.36,30.26,0,Normal
2024-01-03 13:48:00,30.59,41.66,1233.9,3.4,63.16,2664.2,2.38,68.63,9.59,29.48,0,Normal
2024-01-03 13:49:00,31.43,39.09,1243.9,3.61,62.91,2594.3,2.29,67.93,9.96,28.81,0,Normal
2024-01-03 13:50:00,31.17,40.62,1201.3,3.24,63.67,2502.1,2.22,67.75,8.92,27.71,0,Normal
2024-01-03 13:51:00,32.12,39.39,1243.2,3.42,62.64,2562.7,2.17,66.95,9.25,27.74,0,Normal
2024-01-03 13:52:00,32.06,36.44,1267.4,3.58,63.39,2661.3,2.16,66.53,10.16,28.93,0,Normal
2024-01-03 13:53:00,31.74,40.28,1248.5,3.64,62.03,2462.3,2.13,65.48,9.24,27.05,0,Normal
2024-01-03 13:54:00,31.17,42.98,1239.5,3.35,65.4,2759.3,2.62,70.24,10.41,31.84,0,Normal
2024-01-03 13:55:00,32.31,40.38,1258.2,3.41,63.8,2585.9,2.3,67.53,9.77,29.11,0,Normal
2024-01-03 13:56:00,30.53,41.99,1209.1,3.79,65.97,2860.8,2.5,67.82,10.97,33.12,0,Normal
2024-01-03 13:57:00,30.6,42.7,1219.6,3.73,65.63,2788.5,2.52,68.16,10.03,32.39,0,Normal
2024-01-03 13:58:00,31.25,40.62,1237.2,3.54,62.21,2648.5,2.13,65.21,9.91,28.12,0,Normal
2024-01-03 13:59:00,32.4,39.6,1268.2,3.05,63.5,2634.0,2.67,67.94,10.02,32.47,0,Normal
2024-01-03 14:00:00,31.16,43.92,1253.1,4.0,65.01,2707.9,2.41,68.33,10.35,31.29,0,Normal
2024-01-03 14:01:00,31.16,43.07,1238.7,3.5,64.81,2698.1,2.46,67.48,9.98,31.88,0,Normal
2024-01-03 14:02:00,30.52,43.55,1204.6,3.44,62.04,2552.3,2.35,66.84,10.06,29.85,0,Normal
2024-01-03 14:03:00,31.7,39.9,1219.0,3.4,62.46,2503.8,2.35,67.45,9.48,29.67,0,Normal
2024-01-03 14:04:00,31.69,41.78,1318.8,3.58,61.23,2599.3,2.25,66.56,9.08,29.17,0,Normal
2024-01-03 14:05:00,31.6,38.3,1223.7,3.58,64.55,2655.8,2.5,68.02,10.24,31.19,0,Normal
2024-01-03 14:06:00,30.87,41.75,1224.5,3.69,64.19,2644.1,2.26,68.17,10.18,31.21,0,Normal
2024-01-03 14:07:00,30.82,43.09,1249.4,3.31,63.5,2769.5,2.52,67.44,10.63,32.29,0,Normal
2024-01-03 14:08:00,30.52,43.88,1239.4,3.44,60.18,2491.6,2.3,65.8,9.27,29.55,0,Normal
2024-01-03 14:09:00,31.19,42.56,1256.9,3.91,61.12,2436.3,1.77,64.19,8.86,26.45,0,Normal
2024-01-03 14:10:00,30.6,43.07,1220.9,3.54,65.19,2753.6,2.49,68.09,10.2,32.3,0,Normal
2024-01-03 14:11:00,30.54,42.44,1236.7,3.47,61.84,2602.8,2.35,66.85,9.81,30.39,0,Normal
2024-01-03 14:12:00,30.9,42.89,1239.6,3.31,60.35,2483.3,2.04,64.58,9.06,28.23,0,Normal
2024-01-03 14:13:00,30.85,40.73,1229.3,3.6,63.71,2694.1,2.38,67.94,9.11,31.64,0,Normal
2024-01-03 14:14:00,30.82,40.96,1242.5,3.71,64.63,2712.7,2.28,67.41,9.68,31.52,0,Normal
2024-01-03 14:15:00,31.31,41.44,1272.5,3.67,62.86,2639.4,2.31,67.3,9.8,30.92,0,Normal
2024-01-03 14:16:00,31.1,41.98,1241.4,3.45,63.75,2614.9,2.34,67.07,9.83,30.76,0,Normal
2024-01-03 14:17:00,30.9,39.34,1237.7,3.57,63.38,2644.8,2.22,66.25,9.68,30.46,0,Normal
2024-01-03 14:18:00,31.12,42.36,1269.2,3.83,62.68,2631.0,2.33,67.2,9.76,31.65,0,Normal
2024-01-03 14:19:00,30.52,43.92,1254.5,3.71,60.93,2619.8,2.15,66.72,9.75,29.71,0,Normal
2024-01-03 14:20:00,31.06,41.68,1280.8,3.34,61.85,2581.7,2.33,68.3,9.68,31.13,0,Normal
2024-01-03 14:21:00,31.07,45.34,1197.4,2.99,64.42,2671.8,2.69,70.39,9.63,33.62,0,Normal
2024-01-03 14:22:00,30.23,42.27,1247.2,3.56,62.6,2619.9,2.19,66.85,10.13,31.56,0,Normal
2024-01-03 14:23:00,31.46,40.53,1264.3,3.66,62.93,2650.3,2.28,67.76,9.16,31.61,0,Normal
2024-01-03 14:24:00,30.51,42.19,1208.0,3.28,62.61,2633.6,2.33,66.45,10.02,31.54,0,Normal
2024-01-03 14:25:00,30.98,41.82,1245.9,3.5,62.0,2661.4,2.28,66.44,9.22,31.93,0,Normal
2024-01-03 14:26:00,31.5,40.5,1276.3,3.45,61.3,2464.2,2.4,67.91,9.8,30.58,0,Normal
2024-01-03 14:27:00,31.37,39.12,1226.7,3.52,63.25,2653.9,2.38,67.58,9.79,32.84,0,Normal
2024-01-03 14:28:00,30.91,41.24,1249.3,3.39,63.93,2697.5,2.45,68.39,10.2,32.84,0,Normal
2024-01-03 14:29:00,30.7,42.3,1255.7,3.76,61.43,2499.9,2.17,66.94,8.62,29.73,0,Normal
2024-01-03 14:30:00,31.34,43.14,1220.0,3.53,62.66,2603.0,2.32,67.86,9.89,31.45,0,Normal
2024-01-03 14:31:00,31.19,44.87,1240.2,3.32,62.32,2646.4,2.18,65.63,9.7,30.67,0,Normal
2024-01-03 14:32:00,30.52,44.76,1238.0,3.68,63.63,2693.6,2.55,68.73,10.35,34.1,0,Normal
2024-01-03 14:33:00,30.42,41.78,1208.5,3.25,62.02,2624.9,2.22,65.94,9.84,31.44,0,Normal
2024-01-03 14:34:00,29.77,43.07,1193.4,3.76,62.9,2587.3,2.39,67.15,9.78,31.9,0,Normal
2024-01-03 14:35:00,30.87,41.9,1234.0,3.7,60.67,2443.4,2.14,64.78,8.95,29.23,0,Normal
2024-01-03 14:36:00,30.73,45.06,1254.7,3.78,63.56,2574.8,2.24,67.01,9.34,31.73,0,Normal
2024-01-03 14:37:00,31.33,41.06,1262.6,3.47,64.66,2767.1,2.43,66.87,10.12,34.49,0,Normal
2024-01-03 14:38:00,30.92,40.05,1216.9,3.4,63.76,2604.4,2.61,69.37,10.43,34.28,0,Normal
2024-01-03 14:39:00,31.4,40.44,1264.2,3.52,61.68,2573.0,2.3,67.96,9.26,31.71,0,Normal
2024-01-03 14:40:00,30.36,44.18,1206.4,3.48,63.64,2702.7,2.39,68.13,9.45,33.48,0,Normal
2024-01-03 14:41:00,31.27,42.45,1205.1,3.37,63.92,2635.8,2.33,67.52,9.54,32.66,0,Normal
2024-01-03 14:42:00,30.42,42.65,1219.2,3.39,61.56,2572.2,2.21,67.54,9.58,31.64,0,Normal
2024-01-03 14:43:00,31.06,42.83,1269.2,3.43,63.31,2692.7,2.39,67.97,9.88,33.75,0,Normal
2024-01-03 14:44:00,29.92,40.43,1234.8,3.27,62.33,2616.4,2.27,66.32,9.79,32.67,0,Normal
2024-01-03 14:45:00,30.75,42.5,1235.0,3.64,62.87,2655.7,2.36,67.59,9.23,32.95,0,Normal
2024-01-03 14:46:00,29.63,45.66,1202.1,3.49,61.96,2565.2,2.19,67.76,8.5,31.09,0,Normal
2024-01-03 14:47:00,30.47,41.61,1219.7,3.44,63.95,2707.3,2.51,67.75,10.25,35.47,0,Normal
2024-01-03 14:48:00,30.81,40.99,1238.9,3.28,63.69,2666.6,2.53,67.61,10.39,35.33,0,Normal
